id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KIAA1456	4	0.91394	0.91395	1.0	17186	0	0.97598	0.049982	0.1076	0.891496	2238	2	0.97598
TMEM131	4	0.9145	0.91455	1.0	17187	0	0.24754	0.31964	0.3917	1.0	7199	1	0.24754
SLC5A8	4	0.9145	0.91455	1.0	17188	0	0.93894	0.078982	0.14686	0.929487	2950	2	0.93894
CPSF1	4	0.9145	0.91455	1.0	17189	0	0.51288	0.06347	0.1259	0.914153	2583	1	0.51288
METTL16	4	0.9145	0.91455	1.0	17190	0	0.1742	0.012585	0.033564	0.623941	936	3	0.1742
TRMT5	4	0.9145	0.91455	1.0	17191	0	1.331	0.0087388	0.024355	0.578498	749	3	1.331
ELAVL1	4	0.9145	0.91455	1.0	17192	0	2.5924	0.00016076	0.00062906	0.21417	50	3	2.5924
ZSWIM6	4	0.9145	0.91455	1.0	17193	0	0.53381	0.14791	0.23813	1.0	4381	1	0.53381
RRS1	4	0.9145	0.91455	1.0	17194	0	0.78847	0.089981	0.16158	0.937614	3172	2	0.78847
YKT6	4	0.9145	0.91455	1.0	17195	0	0.59462	0.15291	0.24468	1.0	4500	2	0.59462
NUP62	4	0.9145	0.91455	1.0	17196	0	0.84684	0.079266	0.14723	0.930049	2958	2	0.84684
NRTN	4	0.9145	0.91455	1.0	17197	0	0.58473	0.06763	0.13162	0.918339	2674	1	0.58473
RHOT1	4	0.9145	0.91455	1.0	17198	0	0.31649	0.010659	0.029032	0.621648	867	1	0.31649
DPPA2	4	0.9145	0.91455	1.0	17199	0	0.52275	0.42386	0.46038	1.0	8570	1	0.52275
UBAP2L	4	0.9145	0.91455	1.0	17200	0	-0.20599	0.11291	0.19204	0.980562	3632	2	-0.20599
TPI1	4	0.9145	0.91455	1.0	17201	0	1.0066	0.10761	0.1849	0.975809	3543	2	1.0066
RUNDC1	4	0.9145	0.91455	1.0	17202	0	0.14495	0.71803	0.71776	1.0	13395	0	0.14495
BPTF	4	0.9145	0.91455	1.0	17203	0	0.79323	0.075584	0.14229	0.921077	2858	2	0.79323
HDAC3	1	0.9146	0.91506	1.0	17204	0	1.867	0.085403	0.085376	0.862924	3089	1	1.867
ST8SIA5	4	0.91506	0.91511	1.0	17205	0	1.4592	0.018685	0.048002	0.718586	1209	3	1.4592
COMMD4	4	0.91509	0.91515	1.0	17206	0	0.06892	0.47651	0.49861	1.0	9143	1	0.06892
ALDH2	4	0.91511	0.91516	1.0	17207	0	0.19602	0.85114	0.85102	1.0	16022	0	0.19602
CYP3A5	4	0.9152	0.91526	1.0	17208	0	0.80994	0.018104	0.046648	0.707657	1195	2	0.80994
ETV6	4	0.91538	0.91545	1.0	17209	0	0.8828	0.12935	0.21366	1.0	3949	2	0.8828
WBSCR22	2	0.91538	0.91521	1.0	17210	0	1.5176	0.080025	0.11393	0.894005	2976	1	1.5176
IRX6	4	0.91558	0.91564	1.0	17211	0	0.91463	0.078415	0.14608	0.928304	2940	2	0.91463
PARD6A	4	0.91564	0.91569	1.0	17212	0	0.050624	0.72688	0.72667	1.0	13579	0	0.050624
SDF4	4	0.91573	0.91578	1.0	17213	0	0.56898	0.42859	0.46368	1.0	8622	1	0.56898
TMED10	4	0.9159	0.91596	1.0	17214	0	0.31177	0.17801	0.27751	1.0	5036	1	0.31177
TMEM207	4	0.91594	0.91599	1.0	17215	0	0.52704	0.30759	0.38425	1.0	7063	1	0.52704
LPCAT3	4	0.91597	0.91603	1.0	17216	0	0.30975	0.47034	0.49392	1.0	9050	1	0.30975
RPL10L	4	0.91611	0.91616	1.0	17217	0	1.256	0.044977	0.10081	0.885171	2096	2	1.256
MUS81	4	0.91611	0.91616	1.0	17218	0	0.50079	0.33838	0.4034	1.0	7432	1	0.50079
ZSCAN5B	4	0.91617	0.91622	1.0	17219	0	0.0981	0.58512	0.58783	1.0	10798	1	0.0981
TEN1	3	0.91617	0.91623	1.0	17220	0	0.19871	0.60459	0.60496	1.0	11130	0	0.19871
TCHHL1	4	0.91636	0.91641	1.0	17221	0	0.26368	0.73874	0.73836	1.0	13833	0	0.26368
MSMB	4	0.91645	0.9165	1.0	17222	0	0.37807	0.67485	0.67475	1.0	12590	0	0.37807
TARP	4	0.91673	0.91679	1.0	17223	0	0.77983	0.417	0.4556	1.0	8466	1	0.77983
ASAP1	4	0.91681	0.91687	1.0	17224	0	1.122	0.022466	0.056696	0.7577	1364	2	1.122
OPLAH	4	0.91681	0.91687	1.0	17225	0	0.272	0.30063	0.38004	1.0	6983	1	0.272
GPR88	4	0.91688	0.91693	1.0	17226	0	0.065229	0.25866	0.35525	1.0	6458	1	0.065229
CHMP6	4	0.91688	0.91693	1.0	17227	0	0.90525	0.15854	0.2521	1.0	4613	2	0.90525
PRR20B	4	0.91688	0.91693	1.0	17228	0	1.5324	0.0088046	0.024523	0.578498	768	3	1.5324
PRR22	4	0.91692	0.91697	1.0	17229	0	-0.020836	0.93162	0.93174	1.0	17652	0	-0.020836
MPI	4	0.91704	0.9171	1.0	17230	0	0.29266	0.16394	0.25914	1.0	4735	1	0.29266
PLXND1	4	0.91716	0.91722	1.0	17231	0	0.29177	0.34065	0.40484	1.0	7463	1	0.29177
ARHGEF17	3	0.91726	0.91737	1.0	17232	0	0.90971	0.10757	0.17838	0.969058	3540	1	0.90971
GP1BA	3	0.91746	0.91759	1.0	17233	0	0.7168	0.48827	0.48995	1.0	9201	1	0.7168
ABCF3	4	0.91749	0.91754	1.0	17234	0	1.3025	0.025126	0.062689	0.791768	1471	3	1.3025
AQP2	3	0.91753	0.91766	1.0	17235	0	0.48221	0.5421	0.54234	1.0	10026	0	0.48221
ASZ1	4	0.91763	0.91768	1.0	17236	0	0.28523	0.30601	0.38332	1.0	7045	1	0.28523
JAM3	4	0.91775	0.91778	1.0	17237	0	0.25688	0.51696	0.52993	1.0	9598	1	0.25688
PLIN4	4	0.91777	0.9178	1.0	17238	0	0.77857	0.62255	0.62266	1.0	11481	1	0.77857
NIPSNAP1	4	0.9178	0.91783	1.0	17239	0	0.62839	0.16382	0.25897	1.0	4733	2	0.62839
NANOS2	4	0.91785	0.91788	1.0	17240	0	0.89286	0.15506	0.24751	1.0	4539	2	0.89286
TNFRSF19	4	0.91786	0.91789	1.0	17241	0	0.17422	0.83702	0.83698	1.0	15740	0	0.17422
NAIP	4	0.91789	0.91792	1.0	17242	0	0.65895	0.66044	0.66029	1.0	12320	0	0.65895
KIF5C	4	0.91797	0.91799	1.0	17243	0	0.016469	0.27175	0.36282	1.0	6586	1	0.016469
B3GALT4	4	0.91805	0.91807	1.0	17244	0	0.29798	0.014492	0.038138	0.669332	1035	1	0.29798
NHLH2	4	0.91805	0.91807	1.0	17245	0	1.0782	0.051255	0.10934	0.891496	2267	2	1.0782
RAD52	4	0.91809	0.91811	1.0	17246	0	1.2533	0.043731	0.099165	0.88232	2065	2	1.2533
SLC22A18	4	0.91814	0.91816	1.0	17247	0	0.38473	0.65316	0.65297	1.0	12147	0	0.38473
RAB40AL	4	0.91816	0.91818	1.0	17248	0	0.66625	0.46173	0.48757	1.0	8904	1	0.66625
CASP9	4	0.91817	0.9182	1.0	17249	0	0.63178	0.57549	0.57909	1.0	10622	1	0.63178
VENTX	3	0.91819	0.91829	1.0	17250	0	1.4232	0.0301	0.060501	0.778712	1659	2	1.4232
RAD51B	4	0.9182	0.91823	1.0	17251	0	1.491	0.0090482	0.025112	0.586123	777	2	1.491
ACTG1	4	0.91833	0.91837	1.0	17252	0	0.31265	0.55984	0.56541	1.0	10334	1	0.31265
TRIM49B	4	0.91844	0.91848	1.0	17253	0	0.75615	0.013145	0.034875	0.635673	985	1	0.75615
AKR7A2	4	0.91845	0.91849	1.0	17254	0	0.54747	0.4048	0.44721	1.0	8311	1	0.54747
ZNF491	4	0.91848	0.91852	1.0	17255	0	0.53397	0.49195	0.51037	1.0	9203	1	0.53397
MORC2	4	0.91851	0.91855	1.0	17256	0	1.0536	0.038011	0.091195	0.864991	1929	2	1.0536
PRKAB1	4	0.91861	0.91866	1.0	17257	0	0.31766	0.78794	0.78781	1.0	14806	0	0.31766
DAGLA	4	0.91861	0.91866	1.0	17258	0	0.11436	0.40608	0.44806	1.0	8324	1	0.11436
CCDC103	4	0.91868	0.91873	1.0	17259	0	0.3177	0.64864	0.64853	1.0	12042	0	0.3177
PRDX6	4	0.91868	0.91873	1.0	17260	0	1.7678	0.018104	0.046648	0.707657	1193	3	1.7678
GLDC	4	0.91871	0.91876	1.0	17261	0	0.075396	0.81075	0.8107	1.0	15223	0	0.075396
NR1I2	4	0.91877	0.91882	1.0	17262	0	0.49758	0.13079	0.21553	1.0	3981	1	0.49758
SH2D3A	4	0.91878	0.91882	1.0	17263	0	0.38149	0.52437	0.53598	1.0	9718	1	0.38149
SLC25A11	4	0.91881	0.91886	1.0	17264	0	0.78537	0.26998	0.36174	1.0	6566	1	0.78537
TBC1D16	4	0.91897	0.91904	1.0	17265	0	1.4543	0.02505	0.062513	0.790063	1470	3	1.4543
MESP2	4	0.91903	0.91909	1.0	17266	0	0.31302	0.68422	0.68411	1.0	12770	0	0.31302
GTF2E1	4	0.91905	0.91911	1.0	17267	0	0.24953	0.11881	0.19977	0.995938	3724	1	0.24953
ANAPC10	3	0.91907	0.91914	1.0	17268	0	0.27306	0.049443	0.090794	0.863337	2228	1	0.27306
SOAT2	4	0.91907	0.91914	1.0	17269	0	0.7975	0.19044	0.29367	1.0	5354	2	0.7975
C17orf107	4	0.91917	0.91924	1.0	17270	0	0.26942	0.77201	0.77179	1.0	14505	0	0.26942
TPGS2	4	0.91917	0.91924	1.0	17271	0	0.95974	0.073382	0.13935	0.921077	2824	2	0.95974
LOC81691	4	0.91924	0.91931	1.0	17272	0	0.62292	0.46658	0.49111	1.0	8987	1	0.62292
PPFIA3	4	0.91925	0.91932	1.0	17273	0	0.59288	0.16029	0.25433	1.0	4669	2	0.59288
RPS8	1	0.91932	0.91984	1.0	17274	0	1.839	0.080679	0.080724	0.848782	2989	1	1.839
HGFAC	4	0.91933	0.9194	1.0	17275	0	0.18896	0.79885	0.79883	1.0	15038	0	0.18896
NPHP3	4	0.91935	0.91942	1.0	17276	0	0.69498	0.5115	0.52556	1.0	9514	1	0.69498
TMED1	4	0.91936	0.91944	1.0	17277	0	0.60468	0.37989	0.43029	1.0	7947	1	0.60468
MUT	4	0.91941	0.91949	1.0	17278	0	0.2378	0.23815	0.34336	1.0	6204	1	0.2378
ACOT9	4	0.91942	0.9195	1.0	17279	0	0.38756	0.22355	0.33517	1.0	6027	1	0.38756
FAM45A	4	0.91948	0.91957	1.0	17280	0	0.032549	0.73842	0.73803	1.0	13827	0	0.032549
IRF3	4	0.91958	0.91969	1.0	17281	0	0.27368	0.75861	0.75837	1.0	14235	0	0.27368
VWA2	4	0.91962	0.91973	1.0	17282	0	0.51837	0.19304	0.29702	1.0	5409	1	0.51837
BRD4	4	0.9197	0.91981	1.0	17283	0	0.97582	0.094786	0.16801	0.959085	3266	2	0.97582
CECR1	4	0.9197	0.91981	1.0	17284	0	0.080519	0.32917	0.39761	1.0	7307	1	0.080519
PRRX1	4	0.91973	0.91985	1.0	17285	0	0.75561	0.53937	0.54818	1.0	9975	1	0.75561
CHPT1	4	0.91973	0.91985	1.0	17286	0	0.61119	0.5214	0.53353	1.0	9669	1	0.61119
ZNF708	4	0.91987	0.91998	1.0	17287	0	0.39059	0.72558	0.7254	1.0	13560	0	0.39059
C21orf33	4	0.91991	0.92003	1.0	17288	0	0.62454	0.19447	0.29885	1.0	5439	2	0.62454
DNAJC4	4	0.91993	0.92006	1.0	17289	0	0.44152	0.70554	0.70526	1.0	13180	0	0.44152
B3GNT7	4	0.91995	0.92007	1.0	17290	0	0.3099	0.72279	0.72259	1.0	13500	0	0.3099
GABRE	4	0.91998	0.9201	1.0	17291	0	0.92438	0.072079	0.1376	0.918339	2796	2	0.92438
MOB1B	4	0.92003	0.92015	1.0	17292	0	1.6239	0.010787	0.029315	0.623941	874	2	1.6239
DUSP15	4	0.92012	0.92023	1.0	17293	0	0.24514	0.70157	0.7013	1.0	13108	0	0.24514
ANKRD52	4	0.92016	0.92028	1.0	17294	0	1.629	0.0080683	0.02272	0.578498	715	3	1.629
VWF	4	0.92017	0.92029	1.0	17295	0	0.20711	0.58116	0.58417	1.0	10724	1	0.20711
UBTD2	4	0.92021	0.92033	1.0	17296	0	0.41253	0.16066	0.25483	1.0	4675	1	0.41253
MTFR2	4	0.92024	0.92036	1.0	17297	0	0.058912	0.7939	0.79387	1.0	14937	0	0.058912
CLCN3	4	0.92029	0.92041	1.0	17298	0	0.56422	0.23208	0.33993	1.0	6129	1	0.56422
LOC403312	4	0.9203	0.92042	1.0	17299	0	0.32094	0.67765	0.67754	1.0	12649	0	0.32094
CYP21A2	4	0.92031	0.92043	1.0	17300	0	0.58005	0.62232	0.62244	1.0	11474	1	0.58005
B4GALT7	4	0.92035	0.92047	1.0	17301	0	4.1781	5.038e-06	1.9455e-05	0.024443	14	3	4.1781
KIAA2013	4	0.9204	0.92053	1.0	17302	0	0.52158	0.1967	0.30174	1.0	5494	2	0.52158
MRPS10	3	0.92042	0.9205	1.0	17303	0	0.22033	0.062746	0.11131	0.891496	2545	2	0.22033
ASPG	4	0.92057	0.9207	1.0	17304	0	0.98344	0.07499	0.14147	0.921077	2850	2	0.98344
KRT33B	4	0.92059	0.92072	1.0	17305	0	0.7943	0.14411	0.23314	1.0	4305	2	0.7943
WBP2NL	4	0.92061	0.92073	1.0	17306	0	0.48514	0.53602	0.5454	1.0	9913	1	0.48514
ACO1	4	0.92063	0.92075	1.0	17307	0	0.74537	0.41856	0.45666	1.0	8490	1	0.74537
LEMD2	4	0.92065	0.92077	1.0	17308	0	0.46057	0.64535	0.64519	1.0	11977	0	0.46057
HCRTR2	4	0.92066	0.92078	1.0	17309	0	0.08896	0.78168	0.78151	1.0	14686	0	0.08896
TEX11	4	0.92067	0.92079	1.0	17310	0	0.37544	0.52419	0.5358	1.0	9714	1	0.37544
LGALS16	4	0.92071	0.92083	1.0	17311	0	-0.039133	0.90994	0.90994	1.0	17190	0	-0.039133
BAZ2B	4	0.92078	0.9209	1.0	17312	0	1.0048	0.079626	0.14772	0.930701	2970	2	1.0048
USP7	4	0.92078	0.9209	1.0	17313	0	0.68606	0.062505	0.1246	0.914153	2523	2	0.68606
UMOD	4	0.92083	0.92095	1.0	17314	0	0.44335	0.27107	0.36241	1.0	6576	1	0.44335
FCAMR	4	0.92087	0.92098	1.0	17315	0	1.0146	0.079458	0.1475	0.930701	2963	2	1.0146
RMI2	4	0.92095	0.92107	1.0	17316	0	0.5032	0.69047	0.69034	1.0	12890	0	0.5032
C6orf48	4	0.9212	0.92134	1.0	17317	0	0.4266	0.50803	0.52287	1.0	9456	1	0.4266
TUBG2	4	0.92122	0.92136	1.0	17318	0	0.29211	0.77763	0.77736	1.0	14617	0	0.29211
BHLHE40	4	0.92133	0.92147	1.0	17319	0	0.77952	0.08533	0.15537	0.932959	3087	2	0.77952
CHCHD10	4	0.92137	0.92151	1.0	17320	0	0.45065	0.31147	0.38672	1.0	7110	1	0.45065
VBP1	4	0.92142	0.92156	1.0	17321	0	1.364	0.056822	0.11694	0.901572	2393	2	1.364
DPP7	4	0.92144	0.92158	1.0	17322	0	0.35113	0.59406	0.59591	1.0	10937	1	0.35113
BMP2	4	0.92168	0.92183	1.0	17323	0	0.44147	0.17907	0.27888	1.0	5066	2	0.44147
A3GALT2	4	0.92171	0.92187	1.0	17324	0	0.88337	0.077843	0.14529	0.926681	2928	2	0.88337
CTAGE15	3	0.92171	0.92179	1.0	17325	0	0.7962	0.2074	0.26389	1.0	5716	1	0.7962
ZNF844	4	0.92171	0.92188	1.0	17326	0	0.066139	0.88427	0.88425	1.0	16641	0	0.066139
SLC23A2	4	0.92175	0.9219	1.0	17327	0	0.77551	0.1322	0.21738	1.0	4020	2	0.77551
ZDHHC11	4	0.92176	0.92192	1.0	17328	0	0.39076	0.62509	0.6252	1.0	11532	1	0.39076
FOXO1	4	0.92179	0.92195	1.0	17329	0	1.1018	0.16694	0.26307	1.0	4788	2	1.1018
MZT1	4	0.92183	0.92199	1.0	17330	0	0.615	0.033544	0.081478	0.853117	1779	2	0.615
SPON1	4	0.92197	0.92212	1.0	17331	0	0.13451	0.57671	0.58017	1.0	10646	1	0.13451
NT5DC3	4	0.92214	0.92229	1.0	17332	0	0.051902	0.56442	0.56941	1.0	10415	1	0.051902
APITD1-CORT	4	0.92214	0.92229	1.0	17333	0	1.5546	0.014815	0.038913	0.673272	1047	3	1.5546
CCDC155	4	0.92214	0.92229	1.0	17334	0	0.32634	0.11436	0.19395	0.986514	3688	1	0.32634
GGT1	4	0.92214	0.92229	1.0	17335	0	0.14483	0.78176	0.78158	1.0	14688	0	0.14483
GGA2	4	0.92232	0.92248	1.0	17336	0	0.65626	0.20614	0.31406	1.0	5690	2	0.65626
NLRP8	4	0.92241	0.92255	1.0	17337	0	0.28341	0.28655	0.37154	1.0	6799	1	0.28341
KCNA6	4	0.92247	0.92262	1.0	17338	0	0.26454	0.53846	0.54741	1.0	9959	1	0.26454
TDGF1	4	0.92269	0.92283	1.0	17339	0	0.225	0.60514	0.60614	1.0	11144	1	0.225
RGR	4	0.92274	0.92288	1.0	17340	0	0.3881	0.25275	0.35178	1.0	6382	1	0.3881
NANOS1	4	0.92279	0.92294	1.0	17341	0	0.66606	0.57982	0.58297	1.0	10700	1	0.66606
MS4A14	4	0.9228	0.92295	1.0	17342	0	0.86907	0.13663	0.22331	1.0	4141	2	0.86907
SSX1	4	0.92285	0.92301	1.0	17343	0	0.37021	0.26649	0.35972	1.0	6524	1	0.37021
CMIP	4	0.92291	0.92307	1.0	17344	0	0.45459	0.15708	0.2502	1.0	4584	1	0.45459
USP17L5	4	0.92292	0.92308	1.0	17345	0	0.067497	0.75422	0.75406	1.0	14148	0	0.067497
FAN1	4	0.92294	0.9231	1.0	17346	0	0.11873	0.788	0.78788	1.0	14808	0	0.11873
OR2H1	4	0.92324	0.92342	1.0	17347	0	0.45865	0.74067	0.74034	1.0	13875	0	0.45865
KHDRBS2	4	0.92334	0.92351	1.0	17348	0	0.31299	0.68384	0.68376	1.0	12765	0	0.31299
ZNF718	4	0.92336	0.92353	1.0	17349	0	0.38139	0.72994	0.72965	1.0	13650	0	0.38139
TMEM255B	4	0.92337	0.92354	1.0	17350	0	0.73649	0.10243	0.17799	0.969058	3434	1	0.73649
KIAA1161	4	0.9234	0.92356	1.0	17351	0	0.57967	0.45979	0.48617	1.0	8872	1	0.57967
GANC	4	0.92348	0.92366	1.0	17352	0	0.3589	0.57885	0.58209	1.0	10688	1	0.3589
OXCT2	4	0.92351	0.92369	1.0	17353	0	0.20662	0.39512	0.44055	1.0	8182	1	0.20662
CDKN1A	4	0.92354	0.92372	1.0	17354	0	1.1074	0.10238	0.17793	0.969058	3433	2	1.1074
ADCY4	4	0.92356	0.92374	1.0	17355	0	2.3124	0.0020305	0.0072429	0.43132	279	3	2.3124
FAM71B	4	0.92358	0.92376	1.0	17356	0	0.33465	0.65417	0.65401	1.0	12168	0	0.33465
ZNF234	4	0.9236	0.92378	1.0	17357	0	0.91934	0.12691	0.2104	1.0	3886	2	0.91934
ABCC12	4	0.92369	0.92385	1.0	17358	0	0.41401	0.56142	0.56681	1.0	10361	1	0.41401
CRTAC1	4	0.92369	0.92385	1.0	17359	0	0.81636	0.21688	0.32807	1.0	5906	2	0.81636
PCNX	4	0.92385	0.92401	1.0	17360	0	0.084871	0.78521	0.78509	1.0	14749	0	0.084871
ADAMTS8	4	0.92387	0.92403	1.0	17361	0	0.28863	0.8214	0.82137	1.0	15431	0	0.28863
COX14	4	0.9239	0.92406	1.0	17362	0	1.8813	0.010672	0.029054	0.621648	868	3	1.8813
C20orf194	4	0.92392	0.92409	1.0	17363	0	0.35327	0.095026	0.16832	0.959091	3270	1	0.35327
TNPO2	4	0.92393	0.9241	1.0	17364	0	0.070234	0.60407	0.60514	1.0	11118	1	0.070234
PPCDC	4	0.92396	0.92413	1.0	17365	0	0.14056	0.11291	0.19204	0.980562	3645	2	0.14056
HIST2H3A	4	0.92396	0.92413	1.0	17366	0	0.54633	0.089981	0.16158	0.937614	3204	2	0.54633
TRAM1	4	0.924	0.92416	1.0	17367	0	0.6531	0.52241	0.53434	1.0	9685	1	0.6531
SS18	4	0.92401	0.92417	1.0	17368	0	0.64587	0.25144	0.351	1.0	6370	1	0.64587
DAZAP1	4	0.92401	0.92417	1.0	17369	0	0.37148	0.1385	0.22578	1.0	4184	1	0.37148
TEX15	4	0.92404	0.9242	1.0	17370	0	1.0906	0.082727	0.1519	0.932278	3025	2	1.0906
TMEM56-RWDD3	4	0.92415	0.9243	1.0	17371	0	0.40846	0.55917	0.56484	1.0	10326	1	0.40846
H1FX	4	0.9243	0.92447	1.0	17372	0	0.76428	0.25974	0.35586	1.0	6459	1	0.76428
COMMD7	4	0.92441	0.92456	1.0	17373	0	1.1157	0.071891	0.13734	0.918339	2791	2	1.1157
IRAK1	4	0.92447	0.92462	1.0	17374	0	0.83621	0.18297	0.28395	1.0	5172	2	0.83621
POLQ	4	0.92452	0.92468	1.0	17375	0	0.73092	0.13611	0.22261	1.0	4126	1	0.73092
TSC22D2	4	0.92457	0.92472	1.0	17376	0	0.78926	0.16477	0.26024	1.0	4754	2	0.78926
C16orf95	4	0.92461	0.92476	1.0	17377	0	0.27845	0.85977	0.85963	1.0	16179	0	0.27845
PTH2R	4	0.92464	0.92479	1.0	17378	0	0.034708	0.90219	0.9022	1.0	17010	0	0.034708
REEP2	4	0.92464	0.92479	1.0	17379	0	1.4195	0.014722	0.038681	0.67088	1045	3	1.4195
ROR2	4	0.92467	0.92482	1.0	17380	0	0.74504	0.14658	0.23638	1.0	4356	2	0.74504
FCER1A	4	0.92469	0.92484	1.0	17381	0	0.74885	0.22138	0.33383	1.0	6001	2	0.74885
LCLAT1	4	0.92473	0.92488	1.0	17382	0	0.63367	0.043004	0.098184	0.88232	2042	1	0.63367
ZDHHC6	4	0.92477	0.92491	1.0	17383	0	0.53817	0.54939	0.55653	1.0	10158	1	0.53817
C15orf56	4	0.92478	0.92492	1.0	17384	0	0.31296	0.45269	0.48087	1.0	8774	1	0.31296
MRPS24	4	0.92495	0.92509	1.0	17385	0	1.1763	0.023838	0.059807	0.776965	1427	2	1.1763
DCUN1D5	4	0.92496	0.92511	1.0	17386	0	0.16244	0.8549	0.8548	1.0	16093	0	0.16244
EGR2	4	0.92514	0.92529	1.0	17387	0	0.56734	0.39709	0.44192	1.0	8205	1	0.56734
CLMN	4	0.92517	0.92532	1.0	17388	0	0.45894	0.61329	0.61383	1.0	11296	1	0.45894
PAGE1	4	0.9252	0.92536	1.0	17389	0	0.2688	0.5714	0.57543	1.0	10535	1	0.2688
KCTD5	4	0.92521	0.92536	1.0	17390	0	0.32083	0.50214	0.51826	1.0	9355	1	0.32083
KLHDC3	4	0.92531	0.92546	1.0	17391	0	1.6523	0.00077367	0.0028133	0.34055	145	2	1.6523
KRTAP5-5	4	0.92535	0.92549	1.0	17392	0	0.1362	0.6668	0.66667	1.0	12442	0	0.1362
OR10A3	4	0.92543	0.92557	1.0	17393	0	1.7314	0.0065652	0.019095	0.561386	627	3	1.7314
ZBTB44	4	0.92553	0.92567	1.0	17394	0	1.1578	0.028039	0.069206	0.815761	1578	2	1.1578
C10orf90	4	0.92558	0.92572	1.0	17395	0	0.29462	0.68132	0.68122	1.0	12717	0	0.29462
ARL9	4	0.92563	0.92578	1.0	17396	0	0.31201	0.83078	0.83081	1.0	15606	0	0.31201
METTL7B	4	0.92579	0.92595	1.0	17397	0	0.62671	0.5156	0.52882	1.0	9575	1	0.62671
ZNF532	4	0.92595	0.92611	1.0	17398	0	0.77268	0.58672	0.58924	1.0	10827	1	0.77268
CDK2AP1	4	0.926	0.92615	1.0	17399	0	1.427	0.016145	0.04212	0.686056	1100	3	1.427
CLEC4G	3	0.92609	0.92621	1.0	17400	0	0.60202	0.62989	0.63014	1.0	11631	0	0.60202
PDZD8	4	0.92611	0.92626	1.0	17401	0	0.35456	0.19263	0.29648	1.0	5395	1	0.35456
MBTPS1	4	0.92614	0.9263	1.0	17402	0	1.8734	0.0030463	0.010386	0.469675	379	3	1.8734
FBXO42	4	0.92614	0.9263	1.0	17403	0	0.86157	0.070126	0.13498	0.918339	2738	2	0.86157
FAAH2	4	0.92617	0.92634	1.0	17404	0	0.25079	0.4387	0.47078	1.0	8681	1	0.25079
LPXN	4	0.92638	0.92653	1.0	17405	0	0.33222	0.65482	0.65465	1.0	12185	0	0.33222
GDF6	4	0.92643	0.9266	1.0	17406	0	0.28087	0.60049	0.60184	1.0	11049	1	0.28087
KLHL5	4	0.92647	0.92664	1.0	17407	0	1.7124	0.0035543	0.011637	0.48158	451	2	1.7124
APC2	4	0.92648	0.92665	1.0	17408	0	0.54616	0.3224	0.39336	1.0	7224	1	0.54616
PACS2	4	0.9265	0.92668	1.0	17409	0	0.41277	0.71786	0.71759	1.0	13392	0	0.41277
PLXNB3	4	0.92654	0.92671	1.0	17410	0	0.52317	0.6267	0.62671	1.0	11567	1	0.52317
TMEM128	4	0.9266	0.92678	1.0	17411	0	0.67269	0.17786	0.27732	1.0	5034	2	0.67269
FAM109B	3	0.92667	0.92679	1.0	17412	0	0.36346	0.61511	0.61539	1.0	11332	0	0.36346
RCBTB2	4	0.92672	0.92688	1.0	17413	0	1.434	0.033686	0.081768	0.853533	1784	2	1.434
DEFB131	4	0.92677	0.92693	1.0	17414	0	0.20306	0.25305	0.35196	1.0	6387	1	0.20306
DIS3L2	4	0.92678	0.92694	1.0	17415	0	0.20511	0.81412	0.81406	1.0	15292	0	0.20511
CAPS2	4	0.92678	0.92695	1.0	17416	0	0.46698	0.18908	0.29187	1.0	5333	1	0.46698
PATE1	4	0.92685	0.92701	1.0	17417	0	0.16704	0.46314	0.48861	1.0	8923	1	0.16704
UFSP1	4	0.92689	0.92705	1.0	17418	0	0.50414	0.26223	0.35727	1.0	6481	1	0.50414
SUPT6H	3	0.92692	0.92703	1.0	17419	0	0.71375	0.10673	0.17714	0.969058	3528	1	0.71375
CDC42EP5	4	0.92696	0.92714	1.0	17420	0	0.37559	0.42094	0.4583	1.0	8531	1	0.37559
HSF1	4	0.9272	0.92737	1.0	17421	0	0.75214	0.14658	0.23638	1.0	4360	1	0.75214
SLIRP	2	0.92726	0.9271	1.0	17422	0	0.84174	0.43558	0.43547	1.0	8633	0	0.84174
USP3	4	0.92728	0.92744	1.0	17423	0	0.71163	0.09879	0.1732	0.962969	3355	2	0.71163
C9orf9	4	0.92731	0.92747	1.0	17424	0	2.1944	0.0014432	0.0051629	0.401626	224	2	2.1944
RPRD1A	4	0.92735	0.92751	1.0	17425	0	0.012987	0.64785	0.64775	1.0	12025	0	0.012987
GFRA3	4	0.92737	0.92753	1.0	17426	0	0.34598	0.71662	0.71632	1.0	13367	0	0.34598
USP22	4	0.9274	0.92755	1.0	17427	0	0.33802	0.29929	0.37918	1.0	6956	1	0.33802
DPP4	4	0.92755	0.92771	1.0	17428	0	1.5481	0.014264	0.037589	0.665197	1025	3	1.5481
HIST2H3D	1	0.92757	0.92789	1.0	17429	0	1.7854	0.072432	0.072461	0.818173	2808	1	1.7854
XPO1	1	0.92757	0.92789	1.0	17430	0	1.7854	0.072432	0.072461	0.818173	2807	1	1.7854
OR52B6	4	0.92769	0.92785	1.0	17431	0	0.10469	0.9026	0.90262	1.0	17019	0	0.10469
ABLIM1	4	0.92782	0.92799	1.0	17432	0	0.58211	0.20078	0.30705	1.0	5590	2	0.58211
