id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NAA35	4	0.98032	0.98037	1.0	18522	0	1.2662	0.019677	0.06291	0.824256	1451	4	1.2662
MTERF2	4	0.98035	0.98039	1.0	18523	0	2.0256	0.019648	0.062838	0.824256	1449	4	2.0256
ZNF324B	4	0.98041	0.98046	1.0	18524	0	1.2585	0.019587	0.06266	0.824256	1447	4	1.2585
HDDC2	4	0.98049	0.98052	1.0	18525	0	0.92812	0.019515	0.062464	0.824256	1438	4	0.92812
CCDC176	3	0.9805	0.98062	1.0	18526	0	1.0494	0.019497	0.050355	0.805396	1437	3	1.0494
ANKS4B	4	0.98051	0.98054	1.0	18527	0	2.7686	0.0020936	0.0075401	0.694913	199	4	2.7686
CHRFAM7A	4	0.98055	0.98058	1.0	18528	0	1.1967	0.01945	0.062289	0.824256	1435	4	1.1967
OR11H4	4	0.9806	0.98063	1.0	18529	0	1.4505	0.0086446	0.029319	0.765805	718	4	1.4505
NCAM2	4	0.98062	0.98065	1.0	18530	0	1.2322	0.019384	0.062105	0.824256	1431	4	1.2322
OR5H14	4	0.98063	0.98066	1.0	18531	0	1.1288	0.019371	0.062063	0.824256	1430	4	1.1288
CFAP221	4	0.98064	0.98068	1.0	18532	0	0.73598	0.019359	0.062025	0.824256	1429	4	0.73598
HOXB2	4	0.98065	0.98069	1.0	18533	0	0.83645	0.019349	0.061992	0.824256	1426	4	0.83645
PACSIN2	4	0.98065	0.98069	1.0	18534	0	2.0082	0.011849	0.03931	0.778592	961	4	2.0082
KHNYN	4	0.98076	0.9808	1.0	18535	0	0.57258	0.019238	0.061654	0.824256	1422	4	0.57258
GRM5	4	0.98079	0.98083	1.0	18536	0	0.76047	0.019206	0.061554	0.824256	1420	4	0.76047
FABP7	3	0.98083	0.98096	1.0	18537	0	1.0334	0.019172	0.049578	0.805396	1418	3	1.0334
MGME1	4	0.98085	0.98088	1.0	18538	0	1.4204	0.019151	0.061396	0.824256	1415	4	1.4204
ACE2	4	0.9809	0.98093	1.0	18539	0	2.5674	0.0037143	0.013148	0.729479	339	4	2.5674
APOBEC2	4	0.98098	0.98101	1.0	18540	0	1.8539	0.019025	0.061022	0.823085	1411	4	1.8539
SMIM13	4	0.98102	0.98104	1.0	18541	0	2.9155	0.0024188	0.0086896	0.694913	237	4	2.9155
CTSC	3	0.98104	0.98117	1.0	18542	0	2.8115	0.013496	0.035554	0.769425	1066	3	2.8115
C5orf52	4	0.98104	0.98107	1.0	18543	0	1.721	0.018956	0.060811	0.822556	1407	4	1.721
TEDDM1	4	0.98104	0.98107	1.0	18544	0	1.9584	0.014025	0.045985	0.797888	1098	4	1.9584
TMEM221	4	0.98106	0.98108	1.0	18545	0	1.0202	0.018941	0.060768	0.822556	1405	4	1.0202
PRKX	4	0.98108	0.9811	1.0	18546	0	1.1489	0.018924	0.060722	0.822556	1403	4	1.1489
CPED1	4	0.98113	0.98116	1.0	18547	0	1.1569	0.018866	0.060545	0.822123	1401	4	1.1569
ZNF398	4	0.98115	0.98118	1.0	18548	0	1.354	0.018847	0.060495	0.822123	1400	4	1.354
CCKAR	4	0.98123	0.98126	1.0	18549	0	0.99722	0.018774	0.060271	0.820481	1398	4	0.99722
METTL21A	4	0.9813	0.98133	1.0	18550	0	1.4824	0.018705	0.060081	0.819005	1392	4	1.4824
ITGA8	4	0.98132	0.98136	1.0	18551	0	1.3709	0.018676	0.059998	0.819005	1390	4	1.3709
GPR146	4	0.98135	0.98138	1.0	18552	0	1.3007	0.018646	0.059917	0.819005	1388	4	1.3007
CLCN6	4	0.98139	0.98142	1.0	18553	0	0.84011	0.018609	0.05981	0.819005	1383	4	0.84011
OR2D2	4	0.98145	0.98148	1.0	18554	0	2.771	0.00079678	0.0029136	0.592427	94	4	2.771
TMEM53	4	0.98153	0.98156	1.0	18555	0	1.2623	0.01847	0.059394	0.819005	1377	4	1.2623
PAX5	4	0.98158	0.98162	1.0	18556	0	0.84122	0.01842	0.059247	0.819005	1374	4	0.84122
B3GNT9	4	0.98158	0.98162	1.0	18557	0	0.8078	0.018416	0.059234	0.819005	1373	4	0.8078
P2RY10	4	0.98164	0.98167	1.0	18558	0	1.0204	0.018363	0.059067	0.819005	1372	4	1.0204
CTNND1	4	0.98171	0.98174	1.0	18559	0	1.0222	0.018291	0.058863	0.818221	1369	4	1.0222
GPR68	4	0.98176	0.9818	1.0	18560	0	1.0234	0.018239	0.058698	0.817253	1364	4	1.0234
MFSD1	4	0.98177	0.9818	1.0	18561	0	0.58992	0.018233	0.058677	0.817253	1362	4	0.58992
PCDHGB4	4	0.98177	0.98181	1.0	18562	0	0.68947	0.018226	0.058655	0.817253	1361	4	0.68947
TCF20	4	0.98179	0.98183	1.0	18563	0	1.6366	0.018212	0.058611	0.817253	1360	4	1.6366
TXLNG	4	0.98179	0.98183	1.0	18564	0	2.3193	0.0071118	0.024404	0.742856	621	4	2.3193
ZRANB3	4	0.9818	0.98184	1.0	18565	0	1.2092	0.018202	0.058579	0.817253	1358	4	1.2092
POLR2J2	4	0.98196	0.98199	1.0	18566	0	1.4484	0.018039	0.058098	0.817094	1354	4	1.4484
ZNF560	4	0.982	0.98203	1.0	18567	0	1.28	0.017999	0.057984	0.817094	1351	4	1.28
PPT2	4	0.98212	0.98214	1.0	18568	0	1.6129	0.017878	0.057627	0.814668	1347	4	1.6129
STMN1	4	0.98215	0.98217	1.0	18569	0	1.503	0.017852	0.057554	0.814668	1342	4	1.503
TRAPPC10	4	0.98218	0.9822	1.0	18570	0	0.72971	0.017816	0.057449	0.814668	1338	4	0.72971
FLNB	4	0.98224	0.98227	1.0	18571	0	1.7102	0.017757	0.057271	0.814668	1335	4	1.7102
PCK2	4	0.98228	0.9823	1.0	18572	0	1.0414	0.017721	0.057163	0.814668	1334	4	1.0414
OR5L1	4	0.98235	0.98237	1.0	18573	0	1.9536	0.017651	0.056966	0.814668	1327	4	1.9536
KIF1B	4	0.98239	0.9824	1.0	18574	0	1.0532	0.017612	0.05687	0.814668	1326	4	1.0532
HBQ1	4	0.98244	0.98247	1.0	18575	0	1.6535	0.017561	0.056718	0.814668	1323	4	1.6535
MUT	4	0.98246	0.98248	1.0	18576	0	0.76822	0.017542	0.05666	0.814668	1319	4	0.76822
LOC100287036	4	0.9825	0.98252	1.0	18577	0	0.70361	0.017498	0.056541	0.814668	1317	4	0.70361
PRKAG2	4	0.98251	0.98253	1.0	18578	0	1.005	0.017494	0.056532	0.814668	1316	4	1.005
ALPP	4	0.98257	0.98259	1.0	18579	0	0.97947	0.017428	0.05635	0.814668	1314	4	0.97947
C5orf28	4	0.98258	0.9826	1.0	18580	0	2.331	0.015063	0.049219	0.805396	1161	4	2.331
CAPRIN2	4	0.98259	0.98262	1.0	18581	0	1.6477	0.017406	0.05628	0.814668	1310	4	1.6477
CCNI2	4	0.98266	0.98269	1.0	18582	0	0.94959	0.017337	0.056083	0.814668	1309	4	0.94959
PRND	4	0.98283	0.98287	1.0	18583	0	1.0284	0.017168	0.055581	0.812693	1304	4	1.0284
AP5B1	4	0.98283	0.98287	1.0	18584	0	2.0108	0.017168	0.055581	0.812693	1303	4	2.0108
SEC23IP	4	0.9829	0.98295	1.0	18585	0	0.84807	0.017097	0.055361	0.812432	1299	4	0.84807
GAN	4	0.98294	0.98298	1.0	18586	0	1.9045	0.01706	0.055255	0.811748	1298	4	1.9045
C8orf74	4	0.98295	0.98299	1.0	18587	0	1.5925	0.017048	0.055218	0.811748	1296	4	1.5925
STK25	4	0.98295	0.98299	1.0	18588	0	1.6945	0.017048	0.055218	0.811748	1297	4	1.6945
ANXA1	4	0.98296	0.983	1.0	18589	0	3.0559	0.00092655	0.0033871	0.633283	102	4	3.0559
N4BP3	4	0.98297	0.983	1.0	18590	0	2.4415	0.0058296	0.020254	0.734597	522	4	2.4415
OLFM2	4	0.98299	0.98303	1.0	18591	0	1.1914	0.017007	0.055096	0.811748	1295	4	1.1914
SERPINA7	4	0.98301	0.98305	1.0	18592	0	0.73203	0.016985	0.055025	0.811748	1290	4	0.73203
FAM110B	4	0.98303	0.98306	1.0	18593	0	1.0272	0.016969	0.054971	0.811748	1289	4	1.0272
TSPY4	4	0.98304	0.98307	1.0	18594	0	1.1258	0.016961	0.054947	0.811748	1287	4	1.1258
WSB2	4	0.98306	0.98308	1.0	18595	0	1.3498	0.016944	0.054887	0.811748	1286	4	1.3498
REXO4	4	0.98307	0.9831	1.0	18596	0	0.75778	0.016929	0.054838	0.811748	1284	4	0.75778
FBXW9	4	0.9831	0.98313	1.0	18597	0	1.397	0.016896	0.054738	0.811748	1281	4	1.397
TNFSF9	4	0.98315	0.98317	1.0	18598	0	1.0476	0.016855	0.05461	0.811748	1279	4	1.0476
C2orf42	4	0.98322	0.98324	1.0	18599	0	1.236	0.016776	0.054381	0.811748	1276	4	1.236
C19orf60	4	0.98323	0.98325	1.0	18600	0	2.434	0.016766	0.054356	0.811748	1275	4	2.434
ACOXL	4	0.98324	0.98326	1.0	18601	0	1.1878	0.016757	0.054323	0.811748	1273	4	1.1878
IQCF6	4	0.98333	0.98336	1.0	18602	0	1.4895	0.016671	0.054062	0.811748	1269	4	1.4895
SLC10A6	4	0.98334	0.98337	1.0	18603	0	0.90497	0.016655	0.054014	0.811748	1268	4	0.90497
ASAP1	4	0.98336	0.98338	1.0	18604	0	2.6079	0.0046812	0.016396	0.73403	422	4	2.6079
IL21R	4	0.98337	0.98339	1.0	18605	0	0.81375	0.016633	0.053944	0.811748	1264	4	0.81375
PRR32	4	0.98337	0.98339	1.0	18606	0	1.7796	0.016633	0.053944	0.811748	1265	4	1.7796
CST2	4	0.98339	0.98341	1.0	18607	0	0.83503	0.016612	0.05389	0.811748	1263	4	0.83503
LOC100129520	4	0.98341	0.98343	1.0	18608	0	1.4787	0.01659	0.053829	0.811748	1260	4	1.4787
MAP1S	4	0.98343	0.98345	1.0	18609	0	1.3902	0.016571	0.053769	0.811748	1259	4	1.3902
XPNPEP2	4	0.98343	0.98346	1.0	18610	0	1.2241	0.016566	0.053749	0.811748	1258	4	1.2241
CCDC151	4	0.98344	0.98346	1.0	18611	0	2.2896	0.013707	0.045008	0.792111	1077	4	2.2896
NOD2	4	0.98345	0.98347	1.0	18612	0	1.4211	0.016552	0.053717	0.811748	1257	4	1.4211
STX8	4	0.98351	0.98353	1.0	18613	0	2.1276	0.0064791	0.022402	0.742856	567	4	2.1276
SDR9C7	4	0.98352	0.98354	1.0	18614	0	1.6952	0.016476	0.05349	0.811748	1254	4	1.6952
SUSD3	4	0.98354	0.98356	1.0	18615	0	2.0268	0.016455	0.053427	0.811748	1252	4	2.0268
C17orf105	4	0.98358	0.9836	1.0	18616	0	1.4637	0.016419	0.053304	0.811748	1251	4	1.4637
PYGB	3	0.98364	0.98378	1.0	18617	0	2.2661	0.016359	0.042699	0.7885	1248	3	2.2661
ZAN	4	0.98369	0.98369	1.0	18618	0	1.6815	0.010641	0.03559	0.769425	883	4	1.6815
SLC25A4	4	0.98372	0.98373	1.0	18619	0	2.6035	0.016205	0.052672	0.810077	1239	4	2.6035
PARP3	4	0.98376	0.98376	1.0	18620	0	0.7734	0.016244	0.0528	0.810321	1242	4	0.7734
H2BFWT	4	0.98389	0.98388	1.0	18621	0	1.2472	0.016108	0.052376	0.809905	1231	4	1.2472
VAMP2	4	0.9839	0.98389	1.0	18622	0	2.1676	0.016104	0.052365	0.809905	1230	4	2.1676
GALR2	4	0.98392	0.98392	1.0	18623	0	1.0361	0.016078	0.052288	0.809905	1228	4	1.0361
TNP2	4	0.98392	0.98392	1.0	18624	0	2.7233	0.0022085	0.0079364	0.694913	214	4	2.7233
MMP21	4	0.984	0.98401	1.0	18625	0	0.90902	0.016	0.052023	0.809905	1222	4	0.90902
GABRB2	4	0.98402	0.98403	1.0	18626	0	0.87213	0.015982	0.05198	0.809905	1221	4	0.87213
TNIK	4	0.9841	0.9841	1.0	18627	0	1.1716	0.015904	0.051721	0.809187	1217	4	1.1716
DPY19L3	4	0.98415	0.98416	1.0	18628	0	1.1667	0.015852	0.051562	0.808458	1216	4	1.1667
GPR27	4	0.98419	0.98419	1.0	18629	0	1.5954	0.015812	0.051447	0.807309	1214	4	1.5954
TM4SF20	4	0.9842	0.98421	1.0	18630	0	0.62144	0.0158	0.05141	0.807309	1213	4	0.62144
ZNF837	4	0.98424	0.98425	1.0	18631	0	2.6895	0.0028196	0.010047	0.707201	267	4	2.6895
LUZP2	4	0.98426	0.98427	1.0	18632	0	0.76273	0.015737	0.051216	0.805676	1211	4	0.76273
C5orf63	4	0.9843	0.98431	1.0	18633	0	2.0689	0.015698	0.051114	0.805396	1209	4	2.0689
ZBTB26	4	0.98433	0.98433	1.0	18634	0	1.7967	0.015672	0.05103	0.805396	1205	4	1.7967
HLA-C	4	0.98435	0.98435	1.0	18635	0	2.3811	0.011052	0.036873	0.773314	907	4	2.3811
ZC3H12C	4	0.98436	0.98437	1.0	18636	0	1.9731	0.015638	0.050933	0.805396	1202	4	1.9731
CHST11	4	0.98439	0.98439	1.0	18637	0	1.7373	0.015608	0.050848	0.805396	1199	4	1.7373
NT5C1B	4	0.9844	0.98441	1.0	18638	0	1.5408	0.015599	0.05082	0.805396	1198	4	1.5408
PLEKHF1	4	0.98446	0.98447	1.0	18639	0	0.97253	0.01554	0.050644	0.805396	1193	4	0.97253
DDTL	4	0.98448	0.98449	1.0	18640	0	1.0462	0.015516	0.050564	0.805396	1191	4	1.0462
HPGD	4	0.98459	0.9846	1.0	18641	0	1.7494	0.015411	0.050244	0.805396	1183	4	1.7494
CADPS2	4	0.98465	0.98466	1.0	18642	0	0.80553	0.015353	0.050082	0.805396	1181	4	0.80553
GPR88	4	0.98466	0.98467	1.0	18643	0	1.8773	0.0088251	0.029877	0.765805	738	4	1.8773
CKLF	4	0.98468	0.98469	1.0	18644	0	1.1188	0.01532	0.049985	0.805396	1178	4	1.1188
RFFL	4	0.98469	0.98469	1.0	18645	0	1.3015	0.01531	0.049951	0.805396	1177	4	1.3015
TGFBR2	4	0.98476	0.98475	1.0	18646	0	2.0806	0.007675	0.02624	0.751417	661	4	2.0806
PIK3CD	4	0.98479	0.98479	1.0	18647	0	1.137	0.01521	0.049639	0.805396	1172	4	1.137
LYSMD4	4	0.98481	0.98481	1.0	18648	0	1.8474	0.015185	0.049573	0.805396	1171	4	1.8474
CACNA1D	4	0.98485	0.98486	1.0	18649	0	2.5039	0.012449	0.041126	0.782309	997	4	2.5039
BDKRB1	4	0.98487	0.98488	1.0	18650	0	1.5029	0.015132	0.049435	0.805396	1169	4	1.5029
GCGR	4	0.98493	0.98495	1.0	18651	0	1.4673	0.015065	0.049229	0.805396	1163	4	1.4673
B3GAT3	4	0.98501	0.98502	1.0	18652	0	1.7195	0.014994	0.049017	0.805396	1157	4	1.7195
WASF2	4	0.98501	0.98502	1.0	18653	0	1.3259	0.014988	0.048995	0.805396	1156	4	1.3259
TMEM155	4	0.98505	0.98506	1.0	18654	0	1.0812	0.014951	0.048876	0.805396	1154	4	1.0812
C12orf43	4	0.9851	0.98512	1.0	18655	0	0.71085	0.014901	0.048728	0.805396	1146	4	0.71085
PTEN	4	0.98511	0.98513	1.0	18656	0	2.1106	0.0052828	0.018453	0.734597	469	4	2.1106
RWDD1	4	0.98517	0.98519	1.0	18657	0	1.6396	0.014828	0.048492	0.805396	1145	4	1.6396
PANO1	4	0.98517	0.98519	1.0	18658	0	0.65828	0.014825	0.048485	0.805396	1144	4	0.65828
TMEM245	4	0.98523	0.98524	1.0	18659	0	1.0735	0.014774	0.048317	0.805396	1140	4	1.0735
RGS12	4	0.98524	0.98525	1.0	18660	0	1.6498	0.014758	0.048269	0.805396	1139	4	1.6498
DIRAS1	3	0.98528	0.98543	1.0	18661	0	2.479	0.014716	0.038651	0.777608	1136	3	2.479
SESN3	4	0.9853	0.98531	1.0	18662	0	1.0637	0.014698	0.048078	0.805396	1132	4	1.0637
C12orf50	4	0.98531	0.98532	1.0	18663	0	0.64849	0.014689	0.048057	0.805396	1131	4	0.64849
CDH24	4	0.98535	0.98535	1.0	18664	0	1.3706	0.014653	0.047942	0.805396	1130	4	1.3706
LTBP1	4	0.9854	0.98539	1.0	18665	0	1.0612	0.014601	0.047783	0.805396	1126	4	1.0612
FBXO42	4	0.98544	0.98543	1.0	18666	0	2.9385	0.0015969	0.0057736	0.686581	158	4	2.9385
KCNA1	4	0.98557	0.98558	1.0	18667	0	1.4699	0.014432	0.047265	0.80532	1117	4	1.4699
EDA	4	0.98559	0.98559	1.0	18668	0	1.3201	0.014406	0.047182	0.80532	1115	4	1.3201
WFDC6	4	0.98574	0.98574	1.0	18669	0	1.4366	0.014259	0.046709	0.802831	1109	4	1.4366
LOC100129940	4	0.98575	0.98575	1.0	18670	0	1.2633	0.014254	0.046692	0.802831	1108	4	1.2633
RNASE6	4	0.98576	0.98576	1.0	18671	0	1.8777	0.00676	0.023297	0.742856	586	4	1.8777
ASCL4	4	0.9858	0.98579	1.0	18672	0	2.5499	0.0066033	0.02279	0.742856	580	4	2.5499
SNCG	4	0.98582	0.98582	1.0	18673	0	2.3875	0.014181	0.046459	0.800699	1106	4	2.3875
PRKRA	4	0.98588	0.98588	1.0	18674	0	1.9977	0.014117	0.046264	0.800194	1102	4	1.9977
FOXF1	4	0.98589	0.98589	1.0	18675	0	2.7526	0.0070846	0.024311	0.742856	617	4	2.7526
MCF2L	4	0.98589	0.98589	1.0	18676	0	2.3815	0.004981	0.01743	0.73403	452	4	2.3815
TSPY10	4	0.98597	0.98597	1.0	18677	0	1.0055	0.014032	0.046004	0.797888	1099	4	1.0055
ANKRD13C	4	0.98598	0.98598	1.0	18678	0	1.0819	0.014017	0.045964	0.797888	1094	4	1.0819
SEPTIN8	4	0.98612	0.98612	1.0	18679	0	0.9252	0.013878	0.045543	0.796396	1090	4	0.9252
SPDEF	4	0.98621	0.98621	1.0	18680	0	2.914	0.0032771	0.011643	0.720161	307	4	2.914
C2orf80	4	0.98623	0.98622	1.0	18681	0	1.3681	0.013771	0.045203	0.792111	1087	4	1.3681
CFAP44	4	0.98623	0.98623	1.0	18682	0	1.818	0.013765	0.045183	0.792111	1085	4	1.818
BLZF1	4	0.98624	0.98623	1.0	18683	0	1.0491	0.013763	0.045178	0.792111	1084	4	1.0491
SLC5A9	4	0.98625	0.98625	1.0	18684	0	1.1979	0.013745	0.045123	0.792111	1082	4	1.1979
MAGEA5	4	0.98626	0.98626	1.0	18685	0	1.3264	0.01374	0.045105	0.792111	1081	4	1.3264
NAP1L3	4	0.98627	0.98627	1.0	18686	0	1.2694	0.013728	0.045065	0.792111	1079	4	1.2694
RBL1	4	0.9863	0.98629	1.0	18687	0	1.4582	0.013702	0.044994	0.792111	1076	4	1.4582
CYSRT1	4	0.98634	0.98634	1.0	18688	0	1.0165	0.01366	0.044867	0.792111	1075	4	1.0165
VPS13C	4	0.98635	0.98635	1.0	18689	0	1.1164	0.013652	0.044839	0.792111	1074	4	1.1164
ZBED6	4	0.98647	0.98647	1.0	18690	0	1.3735	0.013534	0.044483	0.792111	1067	4	1.3735
PPP1R1C	4	0.9865	0.98651	1.0	18691	0	2.07	0.011793	0.039132	0.778157	954	4	2.07
SH2D4B	4	0.98655	0.98655	1.0	18692	0	1.1705	0.013449	0.044226	0.791723	1059	4	1.1705
OR56A5	4	0.98657	0.98656	1.0	18693	0	1.4763	0.013429	0.044177	0.791723	1057	4	1.4763
SLC24A1	4	0.98664	0.98664	1.0	18694	0	3.476	0.0011429	0.0041393	0.633283	122	4	3.476
ARX	4	0.98664	0.98664	1.0	18695	0	2.6823	0.0094853	0.031939	0.765805	793	4	2.6823
SLC22A13	4	0.98666	0.98666	1.0	18696	0	1.1451	0.013336	0.043872	0.791723	1053	4	1.1451
IL12B	4	0.98667	0.98667	1.0	18697	0	1.4123	0.013327	0.043846	0.791723	1052	4	1.4123
GCG	4	0.98672	0.98673	1.0	18698	0	1.7429	0.013279	0.043691	0.79154	1050	4	1.7429
CYP2U1	4	0.98676	0.98677	1.0	18699	0	0.79004	0.013243	0.043577	0.790957	1048	4	0.79004
CIDEB	4	0.98685	0.98686	1.0	18700	0	1.1397	0.013146	0.043279	0.78878	1043	4	1.1397
ZNF705B	4	0.98693	0.98696	1.0	18701	0	1.4258	0.013066	0.043051	0.78878	1037	4	1.4258
SSR2	4	0.98696	0.98698	1.0	18702	0	1.4451	0.013038	0.042962	0.78878	1032	4	1.4451
STX3	4	0.98702	0.98705	1.0	18703	0	1.7922	0.01106	0.036893	0.773314	909	4	1.7922
CDKN2C	4	0.98703	0.98706	1.0	18704	0	2.409	0.012965	0.04274	0.7885	1030	4	2.409
FGF20	4	0.98709	0.98711	1.0	18705	0	1.3344	0.012913	0.04257	0.7885	1026	4	1.3344
VIMP	4	0.98709	0.98712	1.0	18706	0	1.6343	0.012906	0.042553	0.7885	1025	4	1.6343
KRTAP4-4	4	0.98714	0.98717	1.0	18707	0	2.0118	0.0070354	0.024157	0.742856	614	4	2.0118
VSIG4	4	0.9872	0.98722	1.0	18708	0	0.72189	0.012803	0.04223	0.788226	1019	4	0.72189
DUSP28	4	0.98738	0.98741	1.0	18709	0	1.4705	0.012621	0.041661	0.782309	1012	4	1.4705
LRRC28	4	0.98739	0.98741	1.0	18710	0	2.0111	0.012613	0.04164	0.782309	1011	4	2.0111
KCTD16	4	0.98743	0.98746	1.0	18711	0	1.3541	0.012575	0.041517	0.782309	1007	4	1.3541
HIPK4	4	0.98751	0.98754	1.0	18712	0	1.0451	0.012485	0.041235	0.782309	1000	4	1.0451
ACOT12	4	0.98755	0.98758	1.0	18713	0	0.71434	0.012447	0.041123	0.782309	996	4	0.71434
PHPT1	4	0.98756	0.98759	1.0	18714	0	1.5193	0.01244	0.041099	0.782309	995	4	1.5193
LCN12	4	0.98757	0.9876	1.0	18715	0	2.013	0.012431	0.041069	0.782309	994	4	2.013
UBOX5	4	0.98758	0.98761	1.0	18716	0	0.63116	0.012421	0.041037	0.782309	993	4	0.63116
UFM1	4	0.98759	0.98762	1.0	18717	0	0.90844	0.012413	0.041019	0.782309	992	4	0.90844
TAAR1	4	0.98763	0.98765	1.0	18718	0	0.9749	0.01237	0.040899	0.782309	989	4	0.9749
CUL4B	4	0.98763	0.98766	1.0	18719	0	1.7669	0.012366	0.040889	0.782309	988	4	1.7669
FBXO47	4	0.9878	0.98783	1.0	18720	0	1.7994	0.0122	0.040385	0.782309	981	4	1.7994
DBNDD1	4	0.98792	0.98794	1.0	18721	0	1.0217	0.012085	0.040017	0.778866	978	4	1.0217
FBLN1	4	0.98795	0.98797	1.0	18722	0	1.461	0.012052	0.03992	0.778812	975	4	1.461
TFCP2L1	4	0.98797	0.988	1.0	18723	0	1.3909	0.012031	0.039863	0.778812	973	4	1.3909
STK32C	4	0.988	0.98803	1.0	18724	0	1.1376	0.012001	0.039771	0.778812	971	4	1.1376
POU4F2	4	0.988	0.98803	1.0	18725	0	1.8981	0.012001	0.039771	0.778812	970	4	1.8981
CXCL8	4	0.98801	0.98804	1.0	18726	0	1.1806	0.011986	0.039723	0.778812	967	4	1.1806
PXYLP1	4	0.98802	0.98805	1.0	18727	0	1.5509	0.011978	0.039695	0.778812	966	4	1.5509
SIGLEC11	4	0.98808	0.98812	1.0	18728	0	1.1829	0.011915	0.039504	0.778812	962	4	1.1829
TACR3	4	0.98811	0.98814	1.0	18729	0	2.0403	0.011505	0.038258	0.777608	932	4	2.0403
AIM1	4	0.98819	0.98823	1.0	18730	0	2.4085	0.0025867	0.0092314	0.695147	250	4	2.4085
MAGED4	4	0.98821	0.98824	1.0	18731	0	1.58	0.011795	0.039137	0.778157	955	4	1.58
TAF1L	4	0.98822	0.98825	1.0	18732	0	0.98312	0.011784	0.039105	0.778157	953	4	0.98312
FATE1	4	0.98823	0.98826	1.0	18733	0	1.6306	0.011772	0.039068	0.778157	952	4	1.6306
GRM6	4	0.98825	0.98827	1.0	18734	0	2.2122	0.0068962	0.023708	0.742856	605	4	2.2122
UBE2D1	4	0.98841	0.98845	1.0	18735	0	2.0919	0.011593	0.038526	0.777608	942	4	2.0919
CAPG	4	0.98847	0.98851	1.0	18736	0	2.3553	0.011532	0.038357	0.777608	933	4	2.3553
FMN1	4	0.9885	0.98854	1.0	18737	0	1.3871	0.011502	0.038244	0.777608	931	4	1.3871
TBATA	4	0.98851	0.98856	1.0	18738	0	1.2565	0.011487	0.038198	0.777608	930	4	1.2565
DCAF10	4	0.98855	0.9886	1.0	18739	0	1.9765	0.011446	0.038081	0.777608	927	4	1.9765
MAP3K7CL	4	0.98856	0.98861	1.0	18740	0	2.9011	0.0015969	0.0057736	0.686581	159	4	2.9011
ZDHHC1	4	0.98877	0.98883	1.0	18741	0	1.5966	0.011225	0.037415	0.777298	918	4	1.5966
SLC22A23	4	0.98878	0.98883	1.0	18742	0	1.1758	0.011222	0.037406	0.777298	917	4	1.1758
OR4C13	4	0.989	0.98906	1.0	18743	0	0.94931	0.010998	0.036696	0.773276	905	4	0.94931
USP17L13	4	0.98901	0.98906	1.0	18744	0	1.3823	0.010993	0.036676	0.773276	903	4	1.3823
MORC3	4	0.98901	0.98907	1.0	18745	0	1.1345	0.010986	0.036656	0.773276	902	4	1.1345
CSPG4	4	0.98904	0.98909	1.0	18746	0	1.3368	0.010961	0.036572	0.773276	900	4	1.3368
MGAT4B	4	0.98905	0.9891	1.0	18747	0	1.5644	0.01095	0.03654	0.773276	899	4	1.5644
CANT1	4	0.98917	0.98921	1.0	18748	0	1.094	0.010832	0.036175	0.771168	893	4	1.094
LILRA1	4	0.98924	0.98928	1.0	18749	0	1.6182	0.010757	0.035937	0.771168	887	4	1.6182
ODF4	4	0.98927	0.98931	1.0	18750	0	3.3563	0.00049955	0.0018367	0.557206	63	4	3.3563
ALS2CL	4	0.98929	0.98933	1.0	18751	0	2.708	0.0043417	0.015255	0.731715	397	4	2.708
TPMT	4	0.98938	0.98942	1.0	18752	0	1.7589	0.010619	0.035515	0.769425	882	4	1.7589
EGF	4	0.98939	0.98942	1.0	18753	0	1.1603	0.010614	0.035494	0.769425	881	4	1.1603
ZNF146	4	0.98939	0.98943	1.0	18754	0	1.0575	0.010609	0.035469	0.769425	880	4	1.0575
CNN1	4	0.98945	0.98949	1.0	18755	0	1.1553	0.010547	0.035271	0.769005	875	4	1.1553
APBA3	4	0.98945	0.98949	1.0	18756	0	1.4704	0.010547	0.035271	0.769005	874	4	1.4704
VWA5A	4	0.98945	0.98949	1.0	18757	0	1.9602	0.010547	0.035271	0.769005	873	4	1.9602
TAS2R40	4	0.98961	0.98964	1.0	18758	0	1.6991	0.010386	0.03477	0.767378	866	4	1.6991
SLC35C2	4	0.98965	0.98967	1.0	18759	0	1.5131	0.0039151	0.013819	0.731566	360	4	1.5131
ARHGEF10	4	0.98973	0.98974	1.0	18760	0	1.5543	0.010275	0.034418	0.765805	859	4	1.5543
ARHGEF19	4	0.98976	0.98978	1.0	18761	0	2.2853	0.010236	0.034289	0.765805	855	4	2.2853
IMPA1	4	0.98978	0.9898	1.0	18762	0	0.89976	0.010216	0.034226	0.765805	854	4	0.89976
SLC37A2	4	0.98989	0.98991	1.0	18763	0	2.5472	0.0090539	0.030614	0.765805	760	4	2.5472
KCNMB3	4	0.98991	0.98993	1.0	18764	0	1.0367	0.010091	0.033827	0.765805	842	4	1.0367
PPP4R2	4	0.98994	0.98997	1.0	18765	0	1.2197	0.010055	0.03373	0.765805	837	4	1.2197
SOX11	4	0.98998	0.99	1.0	18766	0	1.292	0.010022	0.033638	0.765805	836	4	1.292
