id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GTF3C5	4	0.81834	0.8183	1.0	15416	0	0.59893	0.033957	0.085298	0.996654	1623	3	0.59893
ATL3	4	0.81835	0.81831	1.0	15417	0	0.22523	0.17248	0.29203	1.0	5345	2	0.22523
LRRN4CL	4	0.81837	0.81832	1.0	15418	0	0.070014	0.22693	0.35288	1.0	6511	2	0.070014
TRPC7	4	0.81838	0.81834	1.0	15419	0	0.097465	0.74351	0.74495	1.0	14004	1	0.097465
ZBTB44	4	0.81854	0.8185	1.0	15420	0	0.048558	0.2528	0.38163	1.0	7008	2	0.048558
HOXA3	4	0.81856	0.81851	1.0	15421	0	-0.11889	0.56109	0.61243	1.0	11389	1	-0.11889
IGFL3	4	0.81867	0.81863	1.0	15422	0	0.035994	0.094206	0.20371	1.0	3761	1	0.035994
PCDHA7	4	0.81872	0.81868	1.0	15423	0	0.033251	0.68287	0.69498	1.0	12986	1	0.033251
NDUFB3	4	0.81873	0.81869	1.0	15424	0	0.22653	0.55591	0.60929	1.0	11327	1	0.22653
C3	4	0.81877	0.81873	1.0	15425	0	-0.044412	0.78708	0.78697	1.0	14809	0	-0.044412
CMTM4	4	0.81879	0.81875	1.0	15426	0	0.12468	0.22309	0.34865	1.0	6425	2	0.12468
CDC37	3	0.81883	0.81885	1.0	15427	0	0.26021	0.30733	0.3956	1.0	8125	1	0.26021
AP3D1	4	0.81885	0.81882	1.0	15428	0	-0.15348	0.16034	0.27834	1.0	5121	1	-0.15348
ATPIF1	4	0.81891	0.81888	1.0	15429	0	0.14415	0.14468	0.26071	1.0	4789	2	0.14415
MMADHC	4	0.81892	0.81889	1.0	15430	0	0.20532	0.06882	0.15553	1.0	2904	3	0.20532
SHC1	4	0.81901	0.81897	1.0	15431	0	-0.011333	0.7684	0.76833	1.0	14449	1	-0.011333
PAK1	4	0.81908	0.81905	1.0	15432	0	0.11412	0.68635	0.69765	1.0	13044	1	0.11412
CALCR	4	0.81914	0.81911	1.0	15433	0	0.052881	0.13625	0.25123	1.0	4617	1	0.052881
ZNF335	4	0.81918	0.81916	1.0	15434	0	0.30778	0.076991	0.17131	1.0	3158	3	0.30778
BRF1	4	0.8192	0.81917	1.0	15435	0	0.17501	0.11011	0.22169	1.0	4102	2	0.17501
NMT2	4	0.81923	0.8192	1.0	15436	0	0.084899	0.32795	0.46511	1.0	8549	2	0.084899
PSMB9	4	0.81924	0.81921	1.0	15437	0	0.013549	0.41107	0.53207	1.0	9807	1	0.013549
BMF	4	0.81927	0.81924	1.0	15438	0	0.012586	0.71739	0.72236	1.0	13542	1	0.012586
PRAMEF4	4	0.81933	0.8193	1.0	15439	0	-0.031045	0.60332	0.63898	1.0	11890	1	-0.031045
OR51D1	4	0.81952	0.8195	1.0	15440	0	-0.013594	0.69029	0.70067	1.0	13109	1	-0.013594
FAHD1	4	0.81955	0.81952	1.0	15441	0	0.10905	0.34343	0.48235	1.0	8887	1	0.10905
LRCH4	4	0.81956	0.81953	1.0	15442	0	0.21437	0.061032	0.14019	1.0	2648	2	0.21437
SPDYE5	4	0.81967	0.81964	1.0	15443	0	0.38441	0.092985	0.20168	1.0	3709	2	0.38441
C7orf43	4	0.81978	0.81975	1.0	15444	0	0.14021	0.34156	0.48034	1.0	8845	2	0.14021
ZSCAN20	4	0.81979	0.81976	1.0	15445	0	0.22135	0.36726	0.50887	1.0	9378	2	0.22135
PSMD1	4	0.81986	0.81983	1.0	15446	0	0.11941	0.50575	0.5807	1.0	10746	1	0.11941
DEAF1	4	0.8199	0.81987	1.0	15447	0	0.021462	0.9017	0.9017	1.0	17074	0	0.021462
PIK3R3	4	0.81993	0.8199	1.0	15448	0	-0.015006	0.48126	0.56754	1.0	10471	1	-0.015006
FAM46B	4	0.81995	0.81993	1.0	15449	0	0.0055414	0.31823	0.45437	1.0	8331	1	0.0055414
SLC2A13	4	0.81997	0.81994	1.0	15450	0	0.091218	0.53948	0.59965	1.0	11155	1	0.091218
PKNOX2	4	0.82	0.81996	1.0	15451	0	0.26125	0.084595	0.18586	1.0	3405	2	0.26125
SPRED2	4	0.82006	0.82002	1.0	15452	0	0.34216	0.029492	0.075869	0.981504	1460	3	0.34216
TMEM69	4	0.8202	0.82016	1.0	15453	0	0.030591	0.34497	0.48408	1.0	8911	2	0.030591
C19orf52	3	0.82033	0.8204	1.0	15454	0	0.18383	0.28791	0.38392	1.0	7719	1	0.18383
RAB29	4	0.82039	0.82034	1.0	15455	0	0.23848	0.06968	0.15718	1.0	2930	2	0.23848
FAM124A	4	0.82043	0.82039	1.0	15456	0	-0.0032678	0.70772	0.71437	1.0	13373	1	-0.0032678
PRDX3	4	0.82049	0.82045	1.0	15457	0	0.043112	0.2129	0.33725	1.0	6197	2	0.043112
IGF1	4	0.82058	0.82054	1.0	15458	0	-0.056298	0.91308	0.91308	1.0	17315	0	-0.056298
FAM186B	4	0.82059	0.82055	1.0	15459	0	0.0076161	0.87409	0.87406	1.0	16558	0	0.0076161
TMEM242	4	0.82065	0.82061	1.0	15460	0	0.022895	0.18003	0.3004	1.0	5501	1	0.022895
RBM5	4	0.82067	0.82062	1.0	15461	0	0.11935	0.33087	0.46841	1.0	8615	2	0.11935
AFMID	4	0.82074	0.82071	1.0	15462	0	0.083728	0.78373	0.78362	1.0	14748	0	0.083728
P3H4	4	0.82075	0.82071	1.0	15463	0	0.014394	0.070256	0.15831	1.0	2948	1	0.014394
PRB1	3	0.8208	0.82084	1.0	15464	0	0.10655	0.20954	0.32229	1.0	6137	2	0.10655
NUDT16	4	0.82082	0.82079	1.0	15465	0	-0.040439	0.79473	0.79469	1.0	14976	0	-0.040439
TTC13	4	0.82088	0.82085	1.0	15466	0	0.4021	0.02084	0.05737	0.958116	1131	2	0.4021
ZC3H12A	4	0.82091	0.82088	1.0	15467	0	0.10546	0.36049	0.50131	1.0	9229	2	0.10546
WDFY4	4	0.82103	0.821	1.0	15468	0	0.025949	0.43367	0.54306	1.0	10001	1	0.025949
ST8SIA1	4	0.82104	0.82102	1.0	15469	0	0.098879	0.32307	0.45963	1.0	8446	2	0.098879
RPL28	4	0.82107	0.82104	1.0	15470	0	0.41629	0.2956	0.42914	1.0	7879	2	0.41629
FAM175A	4	0.82108	0.82106	1.0	15471	0	0.027572	0.26827	0.39876	1.0	7325	2	0.027572
ZIM2	4	0.8211	0.82107	1.0	15472	0	0.15419	0.19867	0.32127	1.0	5901	2	0.15419
OR2L2	4	0.82117	0.82114	1.0	15473	0	0.16915	0.27768	0.40928	1.0	7525	2	0.16915
C1QL1	4	0.82119	0.82115	1.0	15474	0	0.14226	0.060966	0.14007	1.0	2646	2	0.14226
ATG9B	4	0.82126	0.82122	1.0	15475	0	0.13305	0.053425	0.12515	0.9991	2363	2	0.13305
STYX	4	0.82127	0.82124	1.0	15476	0	-0.012515	0.82797	0.82795	1.0	15642	0	-0.012515
RBM4	4	0.82133	0.8213	1.0	15477	0	0.52738	0.024654	0.065541	0.967542	1279	3	0.52738
NLRP4	4	0.8214	0.82138	1.0	15478	0	0.1043	0.273	0.40405	1.0	7422	2	0.1043
LY6G5B	4	0.82147	0.82145	1.0	15479	0	0.18274	0.078571	0.17435	1.0	3206	2	0.18274
C20orf203	4	0.8215	0.82148	1.0	15480	0	0.11688	0.69743	0.70622	1.0	13221	1	0.11688
PTBP2	4	0.82152	0.8215	1.0	15481	0	0.23882	0.021912	0.059672	0.963248	1175	3	0.23882
JUND	4	0.82153	0.82151	1.0	15482	0	0.13796	0.077339	0.17197	1.0	3173	2	0.13796
ACADM	4	0.82155	0.82152	1.0	15483	0	0.092809	0.082788	0.18244	1.0	3340	2	0.092809
RPS6KA6	4	0.82158	0.82155	1.0	15484	0	-0.074717	0.67812	0.69134	1.0	12921	1	-0.074717
TTC4	4	0.8216	0.82158	1.0	15485	0	0.29217	0.079159	0.17555	1.0	3228	2	0.29217
CCNT1	4	0.82172	0.82169	1.0	15486	0	-0.086275	0.52428	0.59103	1.0	10960	1	-0.086275
SERPINB11	4	0.82175	0.82172	1.0	15487	0	-0.054525	0.14165	0.2573	1.0	4725	1	-0.054525
NUDT2	4	0.82176	0.82173	1.0	15488	0	0.092355	0.32523	0.46206	1.0	8486	2	0.092355
ANKRD39	4	0.82185	0.82181	1.0	15489	0	-0.13936	0.54808	0.60466	1.0	11246	1	-0.13936
LPCAT2	4	0.82188	0.82184	1.0	15490	0	-0.052775	0.87664	0.87663	1.0	16618	0	-0.052775
ACOT13	4	0.82202	0.82199	1.0	15491	0	-0.040376	0.83699	0.83695	1.0	15810	0	-0.040376
LHFPL3	4	0.82209	0.82206	1.0	15492	0	0.10364	0.36272	0.50382	1.0	9276	1	0.10364
CLDN8	4	0.82217	0.82214	1.0	15493	0	-0.0078665	0.71825	0.72307	1.0	13553	1	-0.0078665
SETMAR	4	0.82222	0.8222	1.0	15494	0	-0.080094	0.95504	0.95507	1.0	18169	0	-0.080094
DGCR2	4	0.82227	0.82224	1.0	15495	0	0.089326	0.070674	0.1591	1.0	2962	2	0.089326
F8A2	4	0.82228	0.82225	1.0	15496	0	0.24328	0.034674	0.086783	0.997017	1645	2	0.24328
ZNF230	4	0.8223	0.82226	1.0	15497	0	-0.088656	0.95588	0.95593	1.0	18190	0	-0.088656
ZNF705G	4	0.82231	0.82228	1.0	15498	0	0.064097	0.23339	0.36005	1.0	6645	2	0.064097
GTF3C1	4	0.82237	0.82233	1.0	15499	0	0.59662	0.010299	0.033773	0.896115	712	3	0.59662
CCKBR	4	0.82238	0.82235	1.0	15500	0	-0.0084853	0.31792	0.45403	1.0	8324	1	-0.0084853
BIVM-ERCC5	4	0.82243	0.82239	1.0	15501	0	0.070351	0.7367	0.73881	1.0	13864	1	0.070351
MTHFS	4	0.82248	0.82245	1.0	15502	0	0.086777	0.67548	0.68936	1.0	12882	1	0.086777
PHF3	4	0.82252	0.8225	1.0	15503	0	-0.091187	0.79402	0.794	1.0	14959	0	-0.091187
TCEA1	4	0.82257	0.82254	1.0	15504	0	0.040462	0.65766	0.67624	1.0	12615	1	0.040462
MKL1	4	0.82258	0.82257	1.0	15505	0	0.027992	0.65083	0.67135	1.0	12518	1	0.027992
F12	4	0.8226	0.82258	1.0	15506	0	-0.025014	0.60287	0.63869	1.0	11884	1	-0.025014
LAMA1	4	0.82264	0.82262	1.0	15507	0	0.20462	0.40104	0.52733	1.0	9715	1	0.20462
AGPAT6	4	0.8227	0.82268	1.0	15508	0	0.18558	0.1738	0.29351	1.0	5378	2	0.18558
CD52	4	0.82271	0.82269	1.0	15509	0	-0.041099	0.7354	0.73768	1.0	13836	1	-0.041099
LILRB5	4	0.82273	0.8227	1.0	15510	0	0.37392	0.0074798	0.025406	0.849878	569	3	0.37392
MSR1	4	0.82289	0.82287	1.0	15511	0	0.043808	0.22994	0.35623	1.0	6581	2	0.043808
B3GNT7	4	0.82293	0.82292	1.0	15512	0	0.04595	0.34958	0.48919	1.0	9014	2	0.04595
EPB41L5	4	0.82294	0.82294	1.0	15513	0	0.09442	0.34599	0.48522	1.0	8935	2	0.09442
RANBP9	4	0.82296	0.82295	1.0	15514	0	0.41171	0.01844	0.052094	0.953207	1037	3	0.41171
C3orf17	4	0.823	0.82299	1.0	15515	0	0.33039	0.015573	0.045718	0.933921	928	2	0.33039
CD163L1	4	0.82313	0.82314	1.0	15516	0	0.063968	0.28438	0.41672	1.0	7651	1	0.063968
GAD2	4	0.8232	0.82322	1.0	15517	0	0.051272	0.092057	0.19994	1.0	3672	1	0.051272
VGLL2	4	0.82323	0.82324	1.0	15518	0	0.37161	0.029609	0.076116	0.981504	1467	3	0.37161
LRRK2	4	0.82327	0.82327	1.0	15519	0	-0.059624	0.532	0.59532	1.0	11055	1	-0.059624
RECQL4	4	0.82329	0.82329	1.0	15520	0	0.071986	0.36227	0.5033	1.0	9268	1	0.071986
NOP16	4	0.8233	0.8233	1.0	15521	0	-0.22543	0.58461	0.62698	1.0	11652	1	-0.22543
ZNF705A	4	0.82333	0.82334	1.0	15522	0	0.16605	0.092329	0.20045	1.0	3682	3	0.16605
ADAT2	4	0.8234	0.8234	1.0	15523	0	0.19733	0.68502	0.69662	1.0	13027	1	0.19733
CYP2U1	4	0.82344	0.82344	1.0	15524	0	0.017263	0.76071	0.76091	1.0	14306	1	0.017263
KIDINS220	4	0.82372	0.8237	1.0	15525	0	0.1066	0.79314	0.79307	1.0	14935	0	0.1066
CLUH	4	0.82373	0.82371	1.0	15526	0	-0.19729	0.91936	0.91943	1.0	17448	0	-0.19729
FKBP11	4	0.82374	0.82372	1.0	15527	0	0.041928	0.23104	0.35744	1.0	6607	2	0.041928
ZNHIT1	4	0.82383	0.82382	1.0	15528	0	0.236	0.29224	0.42544	1.0	7808	2	0.236
LIPN	4	0.82384	0.82384	1.0	15529	0	-0.047287	0.58597	0.62784	1.0	11666	1	-0.047287
MKI67	4	0.82394	0.82394	1.0	15530	0	-0.083769	0.047457	0.11305	0.9991	2140	1	-0.083769
FAM157B	4	0.824	0.82401	1.0	15531	0	0.0074301	0.13361	0.24819	1.0	4563	1	0.0074301
GALR2	4	0.82402	0.82402	1.0	15532	0	-0.055342	0.082782	0.18244	1.0	3339	1	-0.055342
ARHGAP32	4	0.82404	0.82405	1.0	15533	0	0.022283	0.36763	0.50926	1.0	9386	2	0.022283
TMEM169	4	0.82407	0.82407	1.0	15534	0	0.023699	0.57265	0.61937	1.0	11534	1	0.023699
SYT1	4	0.8241	0.82411	1.0	15535	0	0.15321	0.29598	0.42958	1.0	7888	2	0.15321
IL36RN	4	0.82413	0.82413	1.0	15536	0	0.15642	0.15215	0.26908	1.0	4947	2	0.15642
PHRF1	4	0.82416	0.82416	1.0	15537	0	0.088485	0.27862	0.41033	1.0	7545	2	0.088485
MTSS1L	4	0.8243	0.82431	1.0	15538	0	0.10167	0.36033	0.50111	1.0	9223	2	0.10167
PSME3	4	0.82432	0.82432	1.0	15539	0	-0.23459	0.90775	0.90776	1.0	17193	0	-0.23459
ALAS1	4	0.82439	0.82439	1.0	15540	0	0.69544	0.07869	0.17459	1.0	3211	3	0.69544
BTBD18	4	0.82442	0.82442	1.0	15541	0	0.067936	0.21672	0.34157	1.0	6283	2	0.067936
TXNDC15	4	0.82452	0.82452	1.0	15542	0	0.014795	0.18419	0.30509	1.0	5590	1	0.014795
SPATA31A3	4	0.82453	0.82453	1.0	15543	0	-0.05218	0.89094	0.8909	1.0	16875	0	-0.05218
PHGR1	4	0.82457	0.82457	1.0	15544	0	0.15945	0.34856	0.48805	1.0	8995	2	0.15945
CLIC6	4	0.82459	0.82459	1.0	15545	0	0.012846	0.8468	0.84668	1.0	16019	0	0.012846
PRSS46	4	0.82481	0.8248	1.0	15546	0	0.027436	0.28939	0.42228	1.0	7754	2	0.027436
PDE5A	4	0.82494	0.82491	1.0	15547	0	-0.081191	0.4128	0.5329	1.0	9823	1	-0.081191
IRX1	4	0.82496	0.82493	1.0	15548	0	0.018604	0.47804	0.56582	1.0	10446	1	0.018604
SH3RF3	4	0.82497	0.82494	1.0	15549	0	0.027632	0.2253	0.35112	1.0	6475	2	0.027632
ADI1	4	0.82499	0.82495	1.0	15550	0	0.052676	0.78726	0.78715	1.0	14815	0	0.052676
ERO1L	4	0.825	0.82497	1.0	15551	0	0.38278	0.019596	0.054623	0.956643	1085	3	0.38278
HECA	4	0.82503	0.82499	1.0	15552	0	0.10004	0.20408	0.3273	1.0	6023	2	0.10004
SLC2A8	4	0.82506	0.82503	1.0	15553	0	0.082585	0.7615	0.76168	1.0	14325	1	0.082585
KIAA1211	4	0.82507	0.82504	1.0	15554	0	0.13087	0.49556	0.57521	1.0	10630	1	0.13087
DNM1L	4	0.82508	0.82506	1.0	15555	0	0.3167	0.062842	0.14374	1.0	2708	3	0.3167
IGF2BP3	4	0.82511	0.82509	1.0	15556	0	0.0096619	0.29641	0.43008	1.0	7894	1	0.0096619
ZNF510	4	0.8252	0.82517	1.0	15557	0	0.026922	0.78294	0.78281	1.0	14733	0	0.026922
LIMS2	4	0.82535	0.82531	1.0	15558	0	-0.058551	0.63325	0.65898	1.0	12282	1	-0.058551
DGKD	4	0.82548	0.82545	1.0	15559	0	-0.056855	0.28797	0.42073	1.0	7721	1	-0.056855
LRRC49	4	0.82555	0.82553	1.0	15560	0	-0.06005	0.025222	0.066775	0.971027	1302	1	-0.06005
GGA1	4	0.82565	0.82562	1.0	15561	0	0.18408	0.057295	0.13284	0.999839	2517	3	0.18408
TRAPPC3	2	0.82569	0.82528	1.0	15562	0	0.24902	0.5785	0.57852	1.0	11589	0	0.24902
MAP3K9	4	0.82572	0.8257	1.0	15563	0	0.065959	0.27071	0.40146	1.0	7374	2	0.065959
KCNA6	4	0.82575	0.82573	1.0	15564	0	-0.037511	0.86965	0.86956	1.0	16474	0	-0.037511
SPATA24	4	0.82579	0.82577	1.0	15565	0	0.081444	0.18062	0.30106	1.0	5514	2	0.081444
CCR8	4	0.82584	0.82581	1.0	15566	0	0.099729	0.30364	0.43805	1.0	8050	2	0.099729
SMIM1	4	0.82587	0.82585	1.0	15567	0	0.22232	0.067455	0.15288	1.0	2858	3	0.22232
DPCR1	4	0.82591	0.82588	1.0	15568	0	0.27697	0.062578	0.14322	1.0	2696	2	0.27697
MLIP	4	0.82592	0.8259	1.0	15569	0	0.14569	0.087158	0.19071	1.0	3509	2	0.14569
RILPL1	4	0.82604	0.82602	1.0	15570	0	-0.05893	0.40586	0.52956	1.0	9762	1	-0.05893
SLC2A11	4	0.82605	0.82603	1.0	15571	0	0.111	0.13242	0.24685	1.0	4540	2	0.111
RINL	4	0.82611	0.82609	1.0	15572	0	0.17969	0.052821	0.12393	0.9991	2344	2	0.17969
LOC101927844	4	0.82629	0.82627	1.0	15573	0	0.057939	0.3392	0.47773	1.0	8789	1	0.057939
COPB2	2	0.8263	0.82591	1.0	15574	0	0.26072	0.63519	0.63504	1.0	12310	0	0.26072
ZFPM2	4	0.82632	0.8263	1.0	15575	0	0.016219	0.53815	0.59887	1.0	11137	1	0.016219
PRPS1L1	4	0.82657	0.82656	1.0	15576	0	0.054062	0.71235	0.71813	1.0	13463	1	0.054062
CPOX	4	0.82661	0.82661	1.0	15577	0	-0.086858	0.83918	0.83909	1.0	15846	0	-0.086858
PIM3	4	0.82667	0.82667	1.0	15578	0	0.062657	0.10552	0.21645	1.0	4001	2	0.062657
SNAI3	4	0.8267	0.82669	1.0	15579	0	-0.0994	0.67791	0.69118	1.0	12918	1	-0.0994
YIPF3	4	0.82671	0.8267	1.0	15580	0	-0.11063	0.61145	0.64429	1.0	11995	1	-0.11063
CALR3	4	0.82673	0.82671	1.0	15581	0	0.35659	0.0045908	0.015964	0.797351	379	3	0.35659
FAM208B	4	0.82683	0.82681	1.0	15582	0	-0.077034	0.80102	0.80098	1.0	15089	0	-0.077034
NR2F6	4	0.82688	0.82686	1.0	15583	0	-0.062145	0.1346	0.24935	1.0	4577	1	-0.062145
STIP1	4	0.82695	0.82694	1.0	15584	0	0.18673	0.093786	0.20316	1.0	3748	3	0.18673
PAIP1	4	0.82697	0.82695	1.0	15585	0	0.12753	0.25524	0.38431	1.0	7060	2	0.12753
PLA2R1	4	0.82708	0.82706	1.0	15586	0	0.16676	0.024701	0.065646	0.967542	1282	2	0.16676
TIFA	4	0.82709	0.82708	1.0	15587	0	0.096925	0.29503	0.42848	1.0	7865	2	0.096925
SRGN	4	0.82714	0.82712	1.0	15588	0	0.15713	0.2219	0.34728	1.0	6389	2	0.15713
SLC8A1	4	0.82728	0.82725	1.0	15589	0	0.13327	0.070455	0.15868	1.0	2953	2	0.13327
PI4KA	4	0.82732	0.8273	1.0	15590	0	-0.049315	0.47142	0.56231	1.0	10384	1	-0.049315
ADPRH	4	0.82736	0.82734	1.0	15591	0	0.034698	0.84801	0.84789	1.0	16042	0	0.034698
SEC14L6	4	0.82738	0.82735	1.0	15592	0	0.10307	0.11977	0.23264	1.0	4292	2	0.10307
RPS6KB2	4	0.82739	0.82737	1.0	15593	0	0.014657	0.64519	0.66731	1.0	12441	1	0.014657
MTOR	3	0.82748	0.82748	1.0	15594	0	0.32361	0.10974	0.18843	1.0	4090	1	0.32361
KRTAP10-12	4	0.82762	0.82761	1.0	15595	0	-0.083097	0.53366	0.59625	1.0	11073	1	-0.083097
SFTPA2	4	0.82763	0.82763	1.0	15596	0	0.058021	0.84432	0.84421	1.0	15958	0	0.058021
DAOA	4	0.82777	0.82776	1.0	15597	0	0.032281	0.73433	0.73678	1.0	13827	1	0.032281
A1CF	4	0.82778	0.82778	1.0	15598	0	-0.03212	0.4656	0.55925	1.0	10326	1	-0.03212
SLC6A15	4	0.82781	0.8278	1.0	15599	0	0.22255	0.057932	0.13409	0.999919	2539	3	0.22255
BLM	4	0.82784	0.82783	1.0	15600	0	0.32627	0.048453	0.11506	0.9991	2177	3	0.32627
PHF20L1	4	0.82799	0.82797	1.0	15601	0	0.20411	0.1484	0.26489	1.0	4872	2	0.20411
CHST3	4	0.82805	0.82804	1.0	15602	0	0.40769	0.0050593	0.017524	0.808665	410	3	0.40769
PIP5K1B	4	0.82806	0.82805	1.0	15603	0	0.024282	0.58821	0.62929	1.0	11702	1	0.024282
ANP32A	4	0.82815	0.82814	1.0	15604	0	0.049473	0.77231	0.77214	1.0	14518	1	0.049473
ST8SIA2	4	0.82818	0.82816	1.0	15605	0	-0.071225	0.82545	0.82541	1.0	15584	0	-0.071225
SMIM3	4	0.82819	0.82818	1.0	15606	0	0.018836	0.78571	0.78559	1.0	14790	0	0.018836
DAGLA	4	0.82823	0.82821	1.0	15607	0	-0.020666	0.89631	0.89628	1.0	16973	0	-0.020666
PSMA8	4	0.82825	0.82823	1.0	15608	0	0.044657	0.31433	0.45006	1.0	8262	2	0.044657
TGM7	4	0.82826	0.82824	1.0	15609	0	0.18778	0.17864	0.29888	1.0	5471	2	0.18778
LHX4	4	0.82835	0.82832	1.0	15610	0	0.27986	0.036464	0.090521	0.998204	1719	2	0.27986
GATA4	4	0.82836	0.82834	1.0	15611	0	0.047659	0.32102	0.4574	1.0	8398	2	0.047659
SDC4	4	0.82837	0.82836	1.0	15612	0	0.11571	0.15262	0.26963	1.0	4955	2	0.11571
PRPF4B	4	0.82839	0.82837	1.0	15613	0	0.30976	0.032269	0.081714	0.991248	1561	3	0.30976
RAPGEF1	4	0.82846	0.82844	1.0	15614	0	-0.012845	0.37556	0.51534	1.0	9494	1	-0.012845
SLC15A4	4	0.8285	0.82848	1.0	15615	0	-0.017812	0.44528	0.54883	1.0	10126	1	-0.017812
IL17RB	4	0.82851	0.82849	1.0	15616	0	-0.053755	0.45794	0.55532	1.0	10244	1	-0.053755
C14orf119	4	0.82854	0.82852	1.0	15617	0	0.058211	0.31563	0.4515	1.0	8284	1	0.058211
COA5	3	0.82855	0.82854	1.0	15618	0	0.043243	0.062299	0.12249	0.9991	2692	1	0.043243
LILRA1	4	0.82857	0.82855	1.0	15619	0	-0.0078934	0.55999	0.61172	1.0	11374	1	-0.0078934
MNT	3	0.82858	0.82857	1.0	15620	0	0.10496	0.7516	0.75184	1.0	14147	0	0.10496
EXOSC6	4	0.8286	0.82858	1.0	15621	0	0.028861	0.75414	0.75481	1.0	14197	1	0.028861
LRRC61	4	0.82864	0.82862	1.0	15622	0	0.23341	0.063254	0.14455	1.0	2728	3	0.23341
OR2A42	4	0.82865	0.82863	1.0	15623	0	-0.046273	0.84758	0.84745	1.0	16034	0	-0.046273
GHSR	4	0.82873	0.82872	1.0	15624	0	0.11797	0.16125	0.27937	1.0	5142	2	0.11797
PTPRJ	4	0.82878	0.82876	1.0	15625	0	-0.015039	0.8236	0.8236	1.0	15552	0	-0.015039
TTI2	4	0.82893	0.82892	1.0	15626	0	0.26491	0.15512	0.27248	1.0	5008	2	0.26491
C6orf120	4	0.82898	0.82896	1.0	15627	0	0.18467	0.059026	0.1362	0.999919	2582	3	0.18467
RAD51B	4	0.82902	0.829	1.0	15628	0	0.082554	0.80914	0.80908	1.0	15264	0	0.082554
VAMP3	4	0.82903	0.82901	1.0	15629	0	0.037868	0.88609	0.88605	1.0	16791	0	0.037868
CXCL16	4	0.82907	0.82906	1.0	15630	0	0.16828	0.09226	0.20032	1.0	3679	2	0.16828
MT1G	4	0.82912	0.82909	1.0	15631	0	0.16588	0.077911	0.17308	1.0	3189	3	0.16588
NYNRIN	4	0.82917	0.82915	1.0	15632	0	0.096711	0.16664	0.28543	1.0	5228	2	0.096711
GRAP	4	0.82923	0.8292	1.0	15633	0	0.10055	0.81216	0.81211	1.0	15323	0	0.10055
RFX7	4	0.82924	0.82921	1.0	15634	0	-0.081906	0.58387	0.62649	1.0	11648	1	-0.081906
WIPI1	4	0.82925	0.82922	1.0	15635	0	-0.051044	0.38009	0.51736	1.0	9532	1	-0.051044
B4GALT6	4	0.82927	0.82924	1.0	15636	0	-0.071273	0.6001	0.6369	1.0	11859	1	-0.071273
PPP3CA	4	0.82935	0.82934	1.0	15637	0	-0.048849	0.26622	0.39655	1.0	7285	1	-0.048849
GOLGA6C	4	0.82938	0.82937	1.0	15638	0	0.30557	0.02419	0.064597	0.967542	1263	3	0.30557
CARD9	4	0.82952	0.82951	1.0	15639	0	0.18592	0.2066	0.33019	1.0	6077	2	0.18592
NDRG1	4	0.82955	0.82955	1.0	15640	0	-0.0055605	0.67805	0.69129	1.0	12919	1	-0.0055605
MMP28	4	0.82958	0.82957	1.0	15641	0	-0.11661	0.90662	0.90661	1.0	17174	0	-0.11661
GKN2	4	0.82959	0.82959	1.0	15642	0	0.036387	0.71229	0.71808	1.0	13460	1	0.036387
C16orf74	4	0.8296	0.8296	1.0	15643	0	0.023831	0.50397	0.57975	1.0	10724	1	0.023831
NPR3	4	0.82963	0.82962	1.0	15644	0	0.17815	0.24209	0.36966	1.0	6824	2	0.17815
HSPA2	4	0.82965	0.82964	1.0	15645	0	0.19042	0.16938	0.28852	1.0	5285	2	0.19042
MPL	4	0.82967	0.82967	1.0	15646	0	-0.010903	0.73406	0.73654	1.0	13821	1	-0.010903
LGR4	4	0.82971	0.82971	1.0	15647	0	0.08434	0.33754	0.4759	1.0	8756	2	0.08434
ZDHHC18	4	0.82976	0.82976	1.0	15648	0	-0.10358	0.83429	0.83429	1.0	15762	0	-0.10358
LINGO1	4	0.82977	0.82978	1.0	15649	0	-0.084467	0.86921	0.86914	1.0	16462	0	-0.084467
ZNF578	4	0.82981	0.82983	1.0	15650	0	-0.044107	0.012476	0.038697	0.908197	808	1	-0.044107
LOC100287036	4	0.82987	0.82988	1.0	15651	0	0.066139	0.6904	0.70076	1.0	13112	1	0.066139
APITD1	4	0.83001	0.83003	1.0	15652	0	0.072727	0.39338	0.5236	1.0	9641	1	0.072727
IDO1	4	0.83023	0.83026	1.0	15653	0	0.013847	0.85337	0.85327	1.0	16146	0	0.013847
AMBP	4	0.83035	0.83039	1.0	15654	0	0.13455	0.30822	0.44317	1.0	8143	2	0.13455
ACOT4	4	0.83038	0.83042	1.0	15655	0	-0.024961	0.070953	0.15964	1.0	2973	1	-0.024961
PHKA1	4	0.83041	0.83045	1.0	15656	0	0.085675	0.23479	0.36165	1.0	6679	2	0.085675
TNFSF11	4	0.83042	0.83047	1.0	15657	0	0.096404	0.4676	0.56031	1.0	10346	1	0.096404
DOPEY2	4	0.83052	0.83057	1.0	15658	0	-0.072487	0.34454	0.48361	1.0	8905	1	-0.072487
POU4F2	4	0.83055	0.83059	1.0	15659	0	-0.1089	0.93354	0.93365	1.0	17736	0	-0.1089
MAEL	4	0.83058	0.83062	1.0	15660	0	0.19923	0.085076	0.18678	1.0	3432	2	0.19923
